order_id,order_date,order_time,year,month,month_name,quarter,day_ofweek,customer_id,customer_name,customer_type,customer_city,customer_country,contact_email,contact_phone,product_id,product_name,product_code,product_category,product_sub_category,product_description,order_quantity,unit_price,total_price,delivery_date,delivery_location,factory_id,factory_name,factory_location,factory_city,factory_country,factory_capacity,assembly_line_id,assembly_line_name,line_type,line_capacity,current_load,scheduled_start_date,actual_start_date,scheduled_end_date,actual_end_date,production_status,completion_percent,quality_score,defects,rework_required,scheduled_delivery,actual_delivery,delivery_status,delay_days,note
ORD00000954,2024-02-15,14:39,2024,3,March,Q1,Wednesday,CUST000155,Customer 155,Individual,Bangalore,India,customer155@company.com,9744226073,PROD000055,Product 55,PC226707,Industrial Equipment,Motors,High-quality Product 55,957,3915.88,3747497.16,2024-10-02,"Bangalore, 794058",FAC03,Factory 3,Plant 3,Bangalore,India,536001,LINE025,Assembly Line 25,Testing,29386,28995,2024-01-28,2024-12-08,2024-11-13,null,Cancelled,75,76.14,24,Yes,2024-01-13,2024-05-18,Delayed,6,Order ORD00000954 - Quality issues detected
ORD00000955,2024-04-27,11:50,2024,2,February,Q1,Thursday,CUST000156,Customer 156,OEM,Pune,India,customer156@company.com,9819914626,PROD000056,Product 56,PC657175,Electronics,Controllers,High-quality Product 56,400,3020.77,1208308,2024-03-04,"Pune, 294659",FAC04,Factory 4,Plant 4,Pune,India,508662,LINE026,Assembly Line 26,Assembly,3303,26290,2024-05-23,2024-01-21,2024-06-23,2024-09-26,Planned,42,88.7,40,Yes,2024-10-08,2024-03-11,Pending,12,Order ORD00000955 - Production running smoothly
ORD00000956,2024-09-21,14:35,2024,7,July,Q3,Friday,CUST000157,Customer 157,Distributor,Hyderabad,India,customer157@company.com,9712122953,PROD000057,Product 57,PC607644,Automotive,Engines,High-quality Product 57,289,992.37,286794.93,2024-11-05,"Hyderabad, 801525",FAC05,Factory 5,Plant 5,Hyderabad,India,985836,LINE027,Assembly Line 27,Welding,23653,16615,2024-06-24,2024-07-07,2024-02-19,2024-09-01,In Progress,63,87.81,1,No,2024-03-21,2024-03-21,Shipped,7,Order ORD00000956 - Production running smoothly
ORD00000957,2024-09-06,08:08,2024,10,October,Q4,Saturday,CUST000158,Customer 158,Retailer,Chennai,India,customer158@company.com,9525985009,PROD000058,Product 58,PC851563,Machinery,Pumps,High-quality Product 58,554,2823.81,1564390.74,2024-03-03,"Chennai, 470302",FAC06,Factory 6,Plant 6,Chennai,India,121948,LINE028,Assembly Line 28,Painting,23929,26988,2024-08-09,null,2024-03-14,2024-10-02,Completed,5,81.31,13,Yes,2024-06-19,2024-07-07,In Transit,6,Order ORD00000957 - Quality issues detected
ORD00000958,2024-08-19,09:24,2024,5,May,Q2,Sunday,CUST000159,Customer 159,Corporate,Kolkata,India,customer159@company.com,9629312555,PROD000059,Product 59,PC685897,Consumer Goods,Appliances,High-quality Product 59,259,1835.96,475513.64,2024-08-04,"Kolkata, 505187",FAC07,Factory 7,Plant 7,Kolkata,India,403597,LINE029,Assembly Line 29,Packaging,2579,2277,2024-07-21,2024-06-27,2024-01-02,2024-08-23,On Hold,49,78.04,35,Yes,2024-08-19,2024-05-25,Delivered,13,Order ORD00000958 - Quality issues detected
ORD00000959,2024-02-25,10:41,2024,8,August,Q3,Monday,CUST000160,Customer 160,Individual,Jaipur,India,customer160@company.com,9401967459,PROD000060,Product 60,PC500931,Industrial Equipment,Motors,High-quality Product 60,216,592.54,127988.64,2024-07-28,"Jaipur, 589479",FAC08,Factory 8,Plant 8,Jaipur,India,893782,LINE030,Assembly Line 30,Testing,27084,20046,2024-03-18,2024-08-16,2024-02-13,2024-09-28,Cancelled,46,81.13,8,No,2024-06-02,2024-06-17,Delayed,15,Order ORD00000959 - Quality issues detected
ORD00000960,2024-03-12,11:04,2024,9,September,Q3,Tuesday,CUST000161,Customer 161,OEM,Mumbai,India,customer161@company.com,9638143896,PROD000061,Product 61,PC382489,Electronics,Controllers,High-quality Product 61,309,2774.4,857289.6,2024-08-28,"Mumbai, 285281",FAC01,Factory 1,Plant 1,Mumbai,India,257064,LINE001,Assembly Line 1,Assembly,14236,36792,2024-07-01,2024-12-17,2024-01-06,2024-11-14,Planned,37,93.05,2,No,2024-12-14,2024-03-02,Pending,17,Order ORD00000960 - Production running smoothly
ORD00000961,2024-12-02,09:00,2024,8,August,Q3,Wednesday,CUST000162,Customer 162,Distributor,Delhi,India,customer162@company.com,9181516139,PROD000062,Product 62,PC247593,Automotive,Engines,High-quality Product 62,682,1632.14,1113119.48,2024-06-08,"Delhi, 670423",FAC02,Factory 2,Plant 2,Delhi,India,666514,LINE002,Assembly Line 2,Welding,46803,38251,2024-09-28,2024-08-07,2024-03-17,2024-08-26,In Progress,57,77.83,35,Yes,2024-05-13,null,Shipped,11,Order ORD00000961 - Quality issues detected
ORD00000962,2024-06-26,16:07,2024,5,May,Q2,Thurrrsday,CUST000163,Customer 163,Retailer,Bangalore,India,customer163@company.com,9981790606,PROD000063,Product 63,PC708563,Machinery,Pumps,High-quality Product 63,984,1996.78,1964831.52,2024-12-04,"Bangalore, 215364",FAC03,Factory 3,Plant 3,Bangalore,India,659394,LINE003,Assembly Line 3,Painting,23026,28526,2024-04-25,2024-02-22,2024-01-15,null,Completed,26,95.86,38,Yes,2024-07-19,2024-01-16,In Transit,15,Order ORD00000962 - Production running smoothly
ORD00000963,2024-02-22,08:21,2024,1,January,Q1,Friday,CUST000164,Customer 164,Corporate,Pune,India,customer164@company.com,9738245770,PROD000064,Product 64,PC809699,Consumer Goods,Appliances,High-quality Product 64,414,4715.12,1952059.68,2024-05-21,"Pune, 210738",FAC04,Factory 4,Plant 4,Pune,India,666581,LINE004,Assembly Line 4,Packaging,49288,3247,2024-02-26,2024-11-18,2024-08-17,2024-08-15,On Hold,78,80.29,19,Yes,2024-03-13,2024-01-08,Delivered,12,Order ORD00000963 - Quality issues detected
ORD00000964,2024-07-07,14:53,2024,9,September,Q3,Saturday,CUST000165,Customer 165,Individual,Hyderabad,India,customer165@company.com,9525650414,PROD000065,Product 65,PC553900,Industrial Equipment,Motors,High-quality Product 65,268,750.4,201107.2,2024-09-08,"Hyderabad, 379118",FAC05,Factory 5,Plant 5,Hyderabad,India,497274,LINE005,Assembly Line 5,Testing,48542,33434,2024-06-09,2024-02-21,2024-03-09,2024-04-20,Cancelled,11,81.92,50,Yes,2024-08-16,null,Delayed,-3,Order ORD00000964 - Quality issues detected
ORD00000965,2024-05-12,17:28,2024,7,July,Q3,Sunday,CUST000166,Customer 166,OEM,Chennai,India,customer166@company.com,9462899765,PROD000066,Product 66,PC653153,Electronics,Controllers,High-quality Product 66,614,2097.83,1288067.62,2024-09-07,"Chennai, 991708",FAC06,Factory 6,Plant 6,Chennai,India,577090,LINE006,Assembly Line 6,Assembly,37036,7864,2024-12-19,2024-05-20,2024-06-05,null,Planned,87,94.83,17,Yes,2024-03-18,2024-11-07,Pending,15,Order ORD00000965 - Production running smoothly
ORD00000966,2024-07-02,15:53,2024,12,December,Q4,Monday,CUST000167,Customer 167,Distributor,Kolkata,India,customer167@company.com,9729193147,PROD000067,Product 67,PC215850,Automotive,Engines,High-quality Product 67,835,4585.74,3829092.9,2024-07-18,"Kolkata, 896452",FAC07,Factory 7,Plant 7,Kolkata,India,522049,LINE007,Assembly Line 7,Welding,12687,6120,2024-08-18,2024-01-05,2024-12-06,2024-11-12,In Progress,28,92.02,33,Yes,2024-05-24,null,Shipped,20,Order ORD00000966 - Production running smoothly
ORD00000967,2024-01-15,11:39,2024,7,July,Q3,Tuesday,CUST000168,Customer 168,Retailer,Jaipur,India,customer168@company.com,9702924051,PROD000068,Product 68,PC291456,Machinery,Pumps,High-quality Product 68,739,2872.17,2122533.63,2024-08-17,"Jaipur, 936421",FAC08,Factory 8,Plant 8,Jaipur,India,734043,LINE008,Assembly Line 8,Painting,48668,7003,2024-11-11,2024-05-08,2024-04-12,null,Completed,35,88.6,47,Yes,2024-10-17,2024-11-22,In Transit,-1,Order ORD00000967 - Production running smoothly
ORD00000968,2024-09-08,09:10,2024,9,September,Q3,Wednesday,CUST000169,Customer 169,Corporate,Mumbai,India,customer169@company.com,9595965644,PROD000069,Product 69,PC229602,Consumer Goods,Appliances,High-quality Product 69,983,3689.39,3626670.37,2024-11-18,"Mumbai, 352278",FAC01,Factory 1,Plant 1,Mumbai,India,953805,LINE009,Assembly Line 9,Packaging,38976,38056,2024-07-17,null,2024-08-06,2024-09-24,On Hold,82,84.41,4,No,2024-02-28,2024-07-21,Delivered,6,Order ORD00000968 - Quality issues detected
ORD00000969,2024-08-26,13:51,2024,6,June,Q2,Thurrrsday,CUST000170,Customer 170,Individual,Delhi,India,customer170@company.com,9996576427,PROD000070,Product 70,PC670077,Industrial Equipment,Motors,High-quality Product 70,846,4209.29,3561059.34,2024-12-22,"Delhi, 684449",FAC02,Factory 2,Plant 2,Delhi,India,652287,LINE010,Assembly Line 10,Testing,35980,35797,2024-03-22,2024-06-08,2024-02-02,2024-07-20,Cancelled,33,74.99,40,Yes,2024-01-02,2024-09-11,Delayed,5,Order ORD00000969 - Quality issues detected
ORD00000970,2024-03-26,11:09,2024,9,September,Q3,Friday,CUST000171,Customer 171,OEM,Bangalore,India,customer171@company.com,9556607259,PROD000071,Product 71,PC652205,Electronics,Controllers,High-quality Product 71,932,4643.31,4327564.92,2024-11-18,"Bangalore, 955380",FAC03,Factory 3,Plant 3,Bangalore,India,400580,LINE011,Assembly Line 11,Assembly,12933,34627,2024-08-28,2024-03-10,2024-12-15,2024-09-20,Planned,87,75.74,34,Yes,2024-01-14,2024-06-19,Pending,15,Order ORD00000970 - Quality issues detected
ORD00000971,2024-09-11,11:29,2024,11,November,Q4,Saturday,CUST000172,Customer 172,Distributor,Pune,India,customer172@company.com,9963423048,PROD000072,Product 72,PC785131,Automotive,Engines,High-quality Product 72,346,2131.46,737485.16,2024-10-28,"Pune, 849432",FAC04,Factory 4,Plant 4,Pune,India,612610,LINE012,Assembly Line 12,Welding,23676,12015,2024-10-12,2024-09-08,2024-02-07,null,In Progress,52,91.25,2,No,2024-11-08,null,Shipped,4,Order ORD00000971 - Production running smoothly
ORD00000972,2024-03-21,12:57,2024,2,February,Q1,Sunday,CUST000173,Customer 173,Retailer,Hyderabad,India,customer173@company.com,9239097559,PROD000073,Product 73,PC595545,Machinery,Pumps,High-quality Product 73,562,115.94,65158.28,2024-12-11,"Hyderabad, 287633",FAC05,Factory 5,Plant 5,Hyderabad,India,697770,LINE013,Assembly Line 13,Painting,45676,20794,2024-01-12,2024-04-09,2024-02-15,2024-05-15,Completed,60,89.29,45,Yes,2024-02-10,2024-06-07,In Transit,14,Order ORD00000972 - Production running smoothly
ORD00000973,2024-10-05,13:15,2024,11,November,Q4,Monday,CUST000174,Customer 174,Corporate,Chennai,India,customer174@company.com,9777151212,PROD000074,Product 74,PC326119,Consumer Goods,Appliances,High-quality Product 74,146,3476.43,507558.78,2024-04-11,"Chennai, 751671",FAC06,Factory 6,Plant 6,Chennai,India,961261,LINE014,Assembly Line 14,Packaging,24928,33200,2024-02-07,2024-05-02,2024-08-25,null,On Hold,57,95.01,30,Yes,2024-12-10,2024-12-06,Delivered,1,Order ORD00000973 - Production running smoothly
ORD00000974,2024-12-26,13:42,2024,10,October,Q4,Tuesday,CUST000175,Customer 175,Individual,Kolkata,India,customer175@company.com,9474212402,PROD000075,Product 75,PC248666,Industrial Equipment,Motors,High-quality Product 75,464,1392.44,646092.16,2024-11-14,"Kolkata, 684008",FAC07,Factory 7,Plant 7,Kolkata,India,390588,LINE015,Assembly Line 15,Testing,42230,36613,2024-09-06,2024-11-24,2024-03-17,2024-03-24,Cancelled,58,87.79,24,Yes,2024-01-23,2024-04-28,Delayed,-5,Order ORD00000974 - Production running smoothly
ORD00000975,2024-03-25,14:20,2024,6,June,Q2,Wednesday,CUST000176,Customer 176,OEM,Jaipur,India,customer176@company.com,9258943948,PROD000076,Product 76,PC347499,Electronics,Controllers,High-quality Product 76,135,1401.72,189232.2,2024-08-04,"Jaipur, 769132",FAC08,Factory 8,Plant 8,Jaipur,India,843031,LINE016,Assembly Line 16,Assembly,40557,9534,2024-10-05,2024-12-14,2024-09-17,null,Planned,33,74.52,37,Yes,2024-08-25,2024-09-22,Pending,6,Order ORD00000975 - Quality issues detected
ORD00000976,2024-01-23,13:27,2024,7,July,Q3,Thursday,CUST000177,Customer 177,Distributor,Mumbai,India,customer177@company.com,9837114076,PROD000077,Product 77,PC140706,Automotive,Engines,High-quality Product 77,38,4064.96,154468.48,2024-09-14,"Mumbai, 254916",FAC01,Factory 1,Plant 1,Mumbai,India,667779,LINE017,Assembly Line 17,Welding,3123,1238,2024-01-02,2024-09-11,2024-03-02,2024-04-28,In Progress,3,81.94,17,Yes,2024-10-26,2024-03-16,Shipped,4,Order ORD00000976 - Quality issues detected
ORD00000977,2024-11-01,12:37,2024,7,July,Q3,Friday,CUST000178,Customer 178,Retailer,Delhi,India,customer178@company.com,9395595476,PROD000078,Product 78,PC876921,Machinery,Pumps,High-quality Product 78,860,3366.2,2894932,2024-07-03,"Delhi, 539539",FAC02,Factory 2,Plant 2,Delhi,India,827857,LINE018,Assembly Line 18,Painting,16206,21685,2024-12-07,2024-06-13,2024-11-17,null,Completed,32,84.41,34,Yes,2024-09-19,2024-05-23,In Transit,-2,Order ORD00000977 - Quality issues detected
ORD00000978,2024-07-23,17:28,2024,12,December,Q4,Saturday,CUST000179,Customer 179,Corporate,Bangalore,India,customer179@company.com,9220653826,PROD000079,Product 79,PC328383,Consumer Goods,Appliances,High-quality Product 79,831,1771.63,1472224.53,2024-12-12,"Bangalore, 510557",FAC03,Factory 3,Plant 3,Bangalore,India,765014,LINE019,Assembly Line 19,Packaging,26343,38764,2024-03-03,2024-02-13,2024-07-05,null,On Hold,5,79.6,23,Yes,2024-08-19,2024-07-21,Delivered,11,Order ORD00000978 - Quality issues detected
ORD00000979,2024-06-27,13:50,2024,5,May,Q2,Sunday,CUST000180,Customer 180,Individual,Pune,India,customer180@company.com,9966249175,PROD000080,Product 80,PC923514,Industrial Equipment,Motors,High-quality Product 80,353,3720.12,1313202.36,2024-07-08,"Pune, 435014",FAC04,Factory 4,Plant 4,Pune,India,185743,LINE020,Assembly Line 20,Testing,2712,3267,2024-01-20,2024-08-15,2024-04-14,2024-11-28,Cancelled,71,89.69,43,Yes,2024-01-15,null,Delayed,10,Order ORD00000979 - Production running smoothly
ORD00000980,2024-12-10,13:15,2024,8,August,Q3,Monday,CUST000181,Customer 181,OEM,Hyderabad,India,customer181@company.com,9794633451,PROD000081,Product 81,PC343460,Electronics,Controllers,High-quality Product 81,643,1352.85,869882.55,2024-11-09,"Hyderabad, 730963",FAC05,Factory 5,Plant 5,Hyderabad,India,321417,LINE021,Assembly Line 21,Assembly,37317,30337,2024-01-17,2024-07-12,2024-09-04,2024-02-01,Planned,99,90.53,30,Yes,2024-08-18,2024-06-21,Pending,20,Order ORD00000980 - Production running smoothly
ORD00000981,2024-07-09,08:37,2024,11,November,Q4,Tuesday,CUST000182,Customer 182,Distributor,Chennai,India,customer182@company.com,9324377764,PROD000082,Product 82,PC542536,Automotive,Engines,High-quality Product 82,148,3825.75,566211,2024-12-14,"Chennai, 457628",FAC06,Factory 6,Plant 6,Chennai,India,941528,LINE022,Assembly Line 22,Welding,28955,35780,2024-11-02,2024-07-28,2024-11-15,null,In Progress,99,78.97,22,Yes,2024-11-19,null,Shipped,12,Order ORD00000981 - Quality issues detected
ORD00000982,2024-09-04,11:31,2024,12,Deccember,Q4,Wednesday,CUST000183,Customer 183,Retailer,Kolkata,India,customer183@company.com,9327250336,PROD000083,Product 83,PC814118,Machinery,Pumps,High-quality Product 83,526,2395.61,1260090.86,2024-10-19,"Kolkata, 766684",FAC07,Factory 7,Plant 7,Kolkata,India,845630,LINE023,Assembly Line 23,Painting,17977,26790,2024-02-24,2024-01-19,2024-06-23,2024-08-10,Completed,5,87.8,28,Yes,2024-08-09,2024-02-20,In Transit,20,Order ORD00000982 - Production running smoothly
ORD00000983,2024-02-27,17:10,2024,1,January,Q1,Thurrrsday,CUST000184,Customer 184,Corporate,Jaipur,India,customer184@company.com,9372386865,PROD000084,Product 84,PC498489,Consumer Goods,Appliances,High-quality Product 84,547,1217.38,665906.86,2024-04-13,"Jaipur, 766306",FAC08,Factory 8,Plant 8,Jaipur,India,678523,LINE024,Assembly Line 24,Packaging,46946,6818,2024-11-14,2024-04-25,2024-07-10,null,On Hold,32,87.26,18,Yes,2024-01-02,2024-12-08,Delivered,-1,Order ORD00000983 - Production running smoothly
ORD00000984,2024-10-02,12:01,2024,6,June,Q2,Friday,CUST000185,Customer 185,Individual,Mumbai,India,customer185@company.com,9207612708,PROD000085,Product 85,PC508457,Industrial Equipment,Motors,High-quality Product 85,902,2490.59,2246512.18,2024-12-27,"Mumbai, 909486",FAC01,Factory 1,Plant 1,Mumbai,India,270098,LINE025,Assembly Line 25,Testing,29834,8566,2024-10-09,null,2024-11-20,2024-12-06,Cancelled,58,77.45,4,No,2024-09-16,2024-10-14,Delayed,11,Order ORD00000984 - Quality issues detected
ORD00000985,2024-10-14,17:06,2024,2,February,Q1,Saturday,CUST000186,Customer 186,OEM,Delhi,India,customer186@company.com,9529457347,PROD000086,Product 86,PC351766,Electronics,Controllers,High-quality Product 86,523,3281.56,1716255.88,2024-01-11,"Delhi, 939669",FAC02,Factory 2,Plant 2,Delhi,India,169405,LINE026,Assembly Line 26,Assembly,24380,39892,2024-12-02,2024-09-10,2024-10-25,null,Planned,39,87.51,1,No,2024-12-27,2024-11-17,Pending,-3,Order ORD00000985 - Production running smoothly
ORD00000986,2024-03-10,17:06,2024,11,November,Q4,Sunday,CUST000187,Customer 187,Distributor,Bangalore,India,customer187@company.com,9220533691,PROD000087,Product 87,PC538114,Automotive,Engines,High-quality Product 87,423,3122.95,1321007.85,2024-02-10,"Bangalore, 705218",FAC03,Factory 3,Plant 3,Bangalore,India,167541,LINE027,Assembly Line 27,Welding,48298,33421,2024-03-21,2024-02-02,2024-12-12,2024-05-12,In Progress,70,84.91,2,No,2024-02-04,2024-02-13,Shipped,15,Order ORD00000986 - Quality issues detected
ORD00000987,2024-10-15,17:13,2024,4,April,Q2,Monday,CUST000188,Customer 188,Retailer,Pune,India,customer188@company.com,9824458444,PROD000088,Product 88,PC820512,Machinery,Pumps,High-quality Product 88,103,1771.68,182483.04,2024-08-28,"Pune, 612905",FAC04,Factory 4,Plant 4,Pune,India,499699,LINE028,Assembly Line 28,Painting,31606,3016,2024-12-22,2024-10-03,2024-12-11,2024-02-23,Completed,67,99.19,48,Yes,2024-02-13,2024-01-06,In Transit,-5,Order ORD00000987 - Production running smoothly
ORD00000988,2024-01-03,16:46,2024,8,August,Q3,Tuesday,CUST000189,Customer 189,Corporate,Hyderabad,India,customer189@company.com,9888718379,PROD000089,Product 89,PC581621,Consumer Goods,Appliances,High-quality Product 89,133,4096.27,544803.91,2024-06-14,"Hyderabad, 918065",FAC05,Factory 5,Plant 5,Hyderabad,India,658123,LINE029,Assembly Line 29,Packaging,30212,27678,2024-07-10,2024-01-21,2024-06-11,2024-10-11,On Hold,62,78.41,38,Yes,2024-02-17,2024-03-08,Delivered,9,Order ORD00000988 - Quality issues detected
ORD00000989,2024-12-24,15:41,2024,12,December,Q4,Wednesday,CUST000190,Customer 190,Individual,Chennai,India,customer190@company.com,9627780190,PROD000090,Product 90,PC263678,Industrial Equipment,Motors,High-quality Product 90,323,4286.77,1384626.71,2024-08-10,"Chennai, 913698",FAC06,Factory 6,Plant 6,Chennai,India,695093,LINE030,Assembly Line 30,Testing,19322,30598,2024-08-02,2024-07-05,2024-04-18,2024-03-23,Cancelled,45,90.6,4,No,2024-01-19,2024-09-17,Delayed,3,Order ORD00000989 - Production running smoothly
ORD00000990,2024-11-20,16:11,2024,12,December,Q4,Thursday,CUST000191,Customer 191,OEM,Kolkata,India,customer191@company.com,9703359696,PROD000091,Product 91,PC965491,Electronics,Controllers,High-quality Product 91,483,3751.64,1812042.12,2024-10-19,"Kolkata, 275954",FAC07,Factory 7,Plant 7,Kolkata,India,854843,LINE001,Assembly Line 1,Assembly,34776,19450,2024-02-03,2024-09-17,2024-09-12,2024-03-15,Planned,61,98.05,39,Yes,2024-02-20,2024-07-08,Pending,3,Order ORD00000990 - Production running smoothly
ORD00000991,2024-09-21,15:25,2024,12,December,Q4,Friday,CUST000192,Customer 192,Distributor,Jaipur,India,customer192@company.com,9641337113,PROD000092,Product 92,PC202571,Automotive,Engines,High-quality Product 92,816,1680.43,1371230.88,2024-04-28,"Jaipur, 925645",FAC08,Factory 8,Plant 8,Jaipur,India,657200,LINE002,Assembly Line 2,Welding,2238,8674,2024-05-28,2024-11-13,2024-09-24,2024-10-05,In Progress,59,72.57,41,Yes,2024-04-19,null,Shipped,16,Order ORD00000991 - Quality issues detected
ORD00000992,2024-11-11,11:15,2024,6,June,Q2,Saturday,CUST000193,Customer 193,Retailer,Mumbai,India,customer193@company.com,9807809490,PROD000093,Product 93,PC374357,Machinery,Pumps,High-quality Product 93,710,2456.29,1743965.9,2024-02-14,"Mumbai, 199399",FAC01,Factory 1,Plant 1,Mumbai,India,549599,LINE003,Assembly Line 3,Painting,14075,10494,2024-05-20,null,2024-03-01,null,Completed,7,93.55,31,Yes,2024-04-09,2024-08-22,In Transit,18,Order ORD00000992 - Production running smoothly
ORD00000993,2024-10-24,14:01,2024,5,May,Q2,Sunday,CUST000194,Customer 194,Corporate,Delhi,India,customer194@company.com,9905624662,PROD000094,Product 94,PC165358,Consumer Goods,Appliances,High-quality Product 94,636,2747.69,1747530.84,2024-05-04,"Delhi, 683487",FAC02,Factory 2,Plant 2,Delhi,India,215015,LINE004,Assembly Line 4,Packaging,23591,38411,2024-04-26,2024-03-10,2024-05-28,2024-11-22,On Hold,69,89.94,33,Yes,2024-05-17,null,Delivered,1,Order ORD00000993 - Production running smoothly
